gid_B73	n_mu	mid	sids	fam	fam_size	fam_idx	gid_W22	map_type	impact	eff	TF45	n.tgt	m.drc	tf.type	eQTL	B_Embryo	B_Endosperm	B_Internode	B_Leaf10	B_Root	B_Shoot	P_Embryo	P_Endosperm	P_Internode	P_Leaf10	P_Root	P_Shoot	W_Embryo	W_Endosperm	W_Internode	W_Leaf10	W_Root	W_Shoot	max_W22_exp
Zm00001d033274	2	mu1069049|mu1088878	UFMu-08768|UFMu-11215	CPP	12	7	Zm00004b004550	One-to-One	modifier	intron_variant	FALSE	0	NA	NA		2.4	4.6	1.3	1.9	1.7	1.0	2.4	2.3	0.6	0.4	1.2	0.4	2.1	0.8	0.3	0.4	1.1	0.4	2.1
Zm00001d033291	10	mu1021781|mu1031496|mu1032040|mu1032040|mu1040560|mu1040560|mu1055142|mu1073600|mu1088881|mu1094184	UFMu-01231|UFMu-02672|UFMu-02510,UFMu-05272|UFMu-10984,UFMu-11369|UFMu-04767,UFMu-05277|UFMu-09461,UFMu-11210,UFMu-12292|UFMu-07178|UFMu-04482,UFMu-08568,UFMu-08991|UFMu-11613|UFMu-11291	WRKY	121	65	Zm00004b004569,Zm00004b004570	Many-to-One	moderate	missense_variant	FALSE	0	NA	NA		54.9	30.0	159.3	36.1	64.8	59.4	44.9	41.4	76.7	32.0	69.6	62.4	58.6	33.5	78.3	44.2	53.4	53.4	78.3
Zm00001d033378	8	mu1018564|mu1020042|mu1020042|mu1032789|mu1044048|mu1046480|mu1065594|mu1069053	UFMu-00767|UFMu-00800|UFMu-07371|UFMu-02957,UFMu-06376,UFMu-06545|UFMu-05062|UFMu-06130,UFMu-06545|UFMu-00800|UFMu-08299	TALE	28	14	Zm00004b004621	One-to-One	moderate	missense_variant	FALSE	27	0.1111111111111111	mix		1.9	3.4	281.8	279.8	179.3	130.3	21.4	6.4	499.6	290.7	285.2	169.0	10.4	1.9	461.1	396.6	223.7	124.3	461.1
Zm00001d033379	1	mu1044349	UFMu-05560	TALE	28	15	Zm00004b004622	One-to-One	moderate	missense_variant	FALSE	0	NA	NA		1.7	0.4	0.0	0.1	0.2	3.7	0.8	0.8	0.0	0.2	0.1	1.8	1.5	0.1	0.0	1.5	0.1	3.0	3.0
Zm00001d033396	2	mu1005109|mu1021310	UFMu-00095|UFMu-01412	GRF	15	10	Zm00004b004638	One-to-One	moderate	missense_variant	FALSE	0	NA	NA		34.9	4.1	4.7	5.5	7.5	13.7	14.8	3.3	3.3	3.4	8.0	10.5	9.7	0.9	5.7	2.8	5.1	8.6	9.7
Zm00001d033553	1	mu1070729	UFMu-02889	C3H	55	35	Zm00004b004779	One-to-One	moderate	missense_variant	FALSE	1	1	acti		15.4	38.3	3.1	8.5	5.4	15.7	69.1	21.3	12.5	14.7	19.1	26.8	4.7	4.9	2.1	15.8	3.4	12.4	4.9
Zm00001d033602	2	mu1037256|mu1084472	UFMu-03773|UFMu-10378	NF-YA	13	12	Zm00004b004823	One-to-One	no_change	NA	FALSE	0	NA	NA		6.9	4.0	169.7	26.5	26.8	12.4	3.9	1.6	284.6	27.4	29.8	14.2	4.8	1.0	210.6	24.6	21.4	12.2	4.8
Zm00001d033680	2	mu1048354|mu1075988	UFMu-06414|UFMu-09282	GRAS	81	42	Zm00004b004884	One-to-One	low	synonymous_variant	FALSE	83	1	acti		10.1	1.4	60.5	26.0	37.4	30.2	20.3	1.8	41.5	21.2	40.6	41.7	16.7	3.4	32.9	62.8	30.2	31.8	62.8
Zm00001d033834	2	mu1037271|mu1065913	UFMu-04148|UFMu-08536	GRAS	81	43	Zm00004b004978	One-to-One	moderate	missense_variant	FALSE	0	NA	NA		4.5	0.1	1.5	0.6	2.4	3.7	5.6	0.0	1.8	0.1	3.0	3.1	5.1	0.3	3.2	0.2	3.9	2.9	5.1
Zm00001d033859	3	mu1008345|mu1046528|mu1065920	UFMu-00017,UFMu-00593|UFMu-06432,UFMu-07769|UFMu-08591	TALE	28	17	Zm00004b005000	One-to-One	low	synonymous_variant	FALSE	3	1	acti		37.3	0.1	66.6	0.0	0.0	16.6	13.8	0.1	93.3	0.0	0.0	8.4	16.6	0.1	152.4	0.1	0.1	8.5	8.5
Zm00001d033876	7	mu1008064|mu1020099|mu1020099|mu1046536|mu1060319|mu1069071|mu1088963	UFMu-00206|UFMu-05290|UFMu-07612,UFMu-08183|UFMu-06414|UFMu-07904|UFMu-08274|UFMu-12609	GRF	15	11	Zm00004b005015	One-to-One	moderate	missense_variant	FALSE	184	0.9963768115942029	acti		198.4	2.0	5.3	7.4	49.3	66.4	178.8	1.6	0.8	5.4	38.7	45.7	181.2	0.7	0.1	7.0	51.6	56.5	7.0
Zm00001d033945	4	mu1018699|mu1018699|mu1080521|mu1080972	UFMu-00601|UFMu-09501|UFMu-09551|UFMu-09420	GATA	36	22	Zm00004b005070	One-to-One	moderate	missense_variant	FALSE	0	NA	NA	wang2018	93.4	4.4	69.0	8.2	26.6	28.4	108.9	2.3	90.1	6.3	21.3	22.7	200.7	2.0	77.1	16.8	37.2	32.4	77.1
Zm00001d033965	2	mu1055196|mu1085538	UFMu-07286|UFMu-10595	WRKY	121	67	Zm00004b005079	One-to-One	moderate	missense_variant	FALSE	0	NA	NA	wang2018	13.6	5.8	23.2	2.4	21.8	10.7	7.8	1.7	78.5	3.3	34.2	8.7	10.3	2.7	20.4	5.2	38.9	6.6	6.6
Zm00001d033987	1	mu1044013	UFMu-05062	HSF	29	20	Zm00004b005095	One-to-One	modifier	5_prime_UTR_variant	FALSE	75	1	acti		0.8	1.0	0.1	0.5	7.5	4.0	411.2	211.8	366.7	5.3	17.1	4.1	272.2	70.2	75.6	3.2	20.2	5.1	75.6
Zm00001d034033	5	mu1021798|mu1028477|mu1033390|mu1046558|mu1073162	UFMu-01243|UFMu-01129|UFMu-03296|UFMu-06512|UFMu-03431	MYB_related	109	70	Zm00004b005138,Zm00004b005139	Many-to-One	low	synonymous_variant	FALSE	0	NA	NA		93.2	54.6	82.1	43.1	79.7	62.9	108.2	80.8	68.2	49.0	95.4	69.4	92.1	64.2	66.6	57.6	83.1	53.4	92.1
Zm00001d034045	1	mu1044372	UFMu-05528	MIKC_MADS	42	26	Zm00004b005152	One-to-One	no_change	NA	FALSE	1	1	acti		0.2	0.5	273.0	8.9	0.1	0.0	0.2	0.2	344.5	50.5	0.2	0.2	0.2	0.3	377.4	53.3	0.2	0.0	53.3
Zm00001d034047	1	mu1021441	UFMu-01044,UFMu-01806	MIKC_MADS	42	27	Zm00004b005154	One-to-One	modifier	intron_variant	FALSE	1	1	acti		0.1	0.0	113.0	0.0	0.1	0.0	0.0	0.0	46.6	0.0	0.0	0.0	0.0	0.0	9.5	0.0	0.0	0.0	9.5
Zm00001d034073	1	mu1019915	UFMu-00649	WRKY	121	68	Zm00004b005178	One-to-One	moderate	missense_variant	FALSE	5	1	acti		3.3	9.3	26.3	0.8	4.3	2.1	8.5	4.6	30.3	0.2	2.5	1.7	7.6	8.7	28.8	0.8	7.1	1.2	8.7
Zm00001d034091	1	mu1035200	UFMu-03169	bHLH	190	129	Zm00004b005193	One-to-One	moderate	missense_variant	FALSE	0	NA	NA	wang2018	1.6	0.0	0.1	0.5	0.8	0.5	0.9	0.0	2.2	1.1	1.0	0.6	0.3	0.0	0.0	0.0	0.5	0.2	0.5
Zm00001d034204	6	mu1013581|mu1013582|mu1017628|mu1019591|mu1032670|mu1085557	UFMu-01460|UFMu-02257|UFMu-00948|UFMu-00826|UFMu-02693|UFMu-10944	AP2	28	18	Zm00004b005266	One-to-One	moderate	missense_variant	FALSE	10	1	acti		13.6	0.0	0.0	0.0	0.0	3.6	6.5	0.1	0.0	0.0	0.0	3.5	8.2	0.2	0.0	0.0	0.0	4.1	8.2
Zm00001d034282	3	mu1044381|mu1046578|mu1051751	UFMu-05762|UFMu-05994|UFMu-06757	FAR1	14	10	Zm00004b005308	One-to-One	moderate	missense_variant	FALSE	3	1	acti		17.7	24.6	43.7	33.4	43.9	31.3	43.9	30.6	30.9	32.6	43.3	28.5	29.8	38.4	48.7	34.5	42.9	23.5	48.7
Zm00001d034298	3	mu1046579|mu1046580|mu1089017	UFMu-06226|UFMu-06520|UFMu-13990	bHLH	190	130	Zm00004b005312	One-to-One	high	splice_acceptor_variant	FALSE	1	0.5	mix		11.7	0.2	15.6	126.7	1.8	183.8	14.9	0.0	51.4	130.8	1.5	249.0	4.2	0.1	39.6	81.5	1.3	83.0	83.0
Zm00001d034353	1	mu1080540	UFMu-09650	TCP	42	27	Zm00004b005351	One-to-One	moderate	missense_variant	FALSE	0	NA	NA		4.8	2.0	0.0	3.0	0.3	3.1	1.5	0.8	0.0	1.7	0.6	3.2	5.8	5.1	0.0	3.6	1.4	3.9	5.8
Zm00001d034433	7	mu1019288|mu1029859|mu1065959|mu1074144|mu1074144|mu1089033|mu1094240	UFMu-00984|UFMu-02847,UFMu-03731,UFMu-04903|UFMu-08365|UFMu-03818,UFMu-13958|UFMu-11122|UFMu-13428,UFMu-13848|UFMu-11311	HSF	29	21	Zm00004b005418,Zm00004b005419	Many-to-One	moderate	missense_variant	FALSE	28	1	acti		47.4	15.7	171.7	78.8	111.5	60.4	72.5	6.2	142.7	50.3	64.4	42.7	89.5	24.9	148.5	69.4	81.2	36.8	89.5
Zm00001d034467	2	mu1019770|mu1029636	UFMu-00968|UFMu-02628	MYB	163	97	Zm00004b005442,Zm00004b005443	Many-to-Many,Many-to-One	moderate	missense_variant	FALSE	0	NA	NA		0.2	2.6	19.1	0.1	0.9	0.6	0.5	3.3	17.7	0.1	0.8	0.5	0.7	2.8	7.7	0.2	1.6	0.8	7.7
Zm00001d034503	2	mu1023322|mu1030998	UFMu-02263|UFMu-02468	bHLH	190	131	Zm00004b005471	One-to-One	moderate	missense_variant	FALSE	2	1	acti		48.1	27.6	22.2	12.7	24.0	23.3	25.4	11.2	15.0	5.5	17.1	16.0	31.4	13.6	15.1	13.1	20.0	19.6	31.4
Zm00001d034515	1	mu1084495	UFMu-10378	HB-other	21	15	Zm00004b005484,Zm00004b005486	Many-to-One	non-syntenic	missense_variant	FALSE	96	0.8802083333333334	acti		43.5	39.5	39.9	13.0	19.8	14.0	39.3	20.8	52.3	6.3	13.2	10.9	29.3	18.4	31.3	14.1	20.4	14.4	31.3
Zm00001d034571	9	mu1013605|mu1013605|mu1022303|mu1072494|mu1080248|mu1080557|mu1080558|mu1082201|mu1089055	UFMu-01935|UFMu-06254|UFMu-02112|UFMu-03447|UFMu-02112|UFMu-09470|UFMu-09469|UFMu-09469|UFMu-11981	bZIP	128	76	Zm00004b005534	One-to-One	non-syntenic	stop_gained	FALSE	0	NA	NA		19.7	1.8	5.6	0.0	0.7	0.5	11.2	0.4	0.3	0.0	0.4	0.2	8.1	1.1	0.4	0.0	0.8	0.2	8.1
Zm00001d034601	2	mu1007556|mu1085575	UFMu-00183|UFMu-10742	NAC	126	72	Zm00004b005560	One-to-One	moderate	missense_variant	FALSE	72	1	acti		35.0	31.3	62.4	59.9	50.7	42.9	80.4	29.0	423.5	79.9	50.7	88.7	121.5	26.6	341.3	30.8	60.6	78.6	78.6
Zm00001d034605	2	mu1032179|mu1079196	UFMu-02864|UFMu-08925	ERF	177	112	Zm00004b005563	One-to-One	moderate	missense_variant	FALSE	2	0	mix		24.4	11.3	26.7	9.3	14.9	14.1	19.3	13.9	25.1	11.0	17.8	15.9	10.9	9.3	22.4	12.4	16.9	12.1	9.3
Zm00001d034730	4	mu1021140|mu1030149|mu1040471|mu1058412	UFMu-01721,UFMu-07394|UFMu-02884|UFMu-04332|UFMu-07720	SBP	30	19	Zm00004b005672	One-to-One	moderate	missense_variant	FALSE	0	NA	NA		62.0	80.6	179.0	131.6	106.0	75.5	87.3	88.1	141.5	124.7	120.4	82.3	61.8	88.9	157.1	180.7	107.2	69.2	88.9
Zm00001d034751	6	mu1010881|mu1019848|mu1030849|mu1079202|mu1079203|mu1080562	UFMu-05102|UFMu-00862|UFMu-02510|UFMu-09182|UFMu-09290|UFMu-09529	GATA	36	23	Zm00004b005691	One-to-One	no_change	NA	FALSE	45	0.9555555555555556	acti		104.7	39.9	35.1	12.6	36.1	47.2	65.8	29.5	16.3	14.3	27.5	35.5	78.0	56.5	28.7	29.5	38.1	43.7	78.0
Zm00001d034872	2	mu1034973|mu1037358	UFMu-03485|UFMu-03644,UFMu-04478,UFMu-05207,UFMu-05415,UFMu-10568	NF-YC	15	9	Zm00004b005791	One-to-One	modifier	intron_variant	FALSE	68	0.9705882352941176	acti		24.0	1.7	4.0	5.3	9.8	16.7	17.5	2.9	5.2	6.4	11.0	16.3	18.6	0.9	2.9	5.6	9.7	15.2	9.7
Zm00001d034965	3	mu1024075|mu1041557|mu1042638	UFMu-07299|UFMu-04621|UFMu-04987	B3	45	32	Zm00004b028282	One-to-One	modifier	3_prime_UTR_variant	FALSE	0	NA	NA		25.2	15.0	7.1	21.9	10.4	45.6	43.4	22.3	12.0	16.9	11.5	43.7	38.6	10.7	5.8	26.8	11.5	50.2	50.2
Zm00001d035234	1	mu1015700	UFMu-02380	GeBP	20	13	Zm00004b028504	One-to-One	moderate	missense_variant	FALSE	1	1	acti		4.3	0.9	2.1	1.4	3.6	1.6	6.1	0.9	3.8	1.5	4.2	3.2	1.9	0.4	0.4	0.5	1.8	0.3	1.9
Zm00001d035295	2	mu1057356|mu1068050	UFMu-07149|UFMu-08694	GeBP	20	14	Zm00004b028558	One-to-One	high	start_lost	FALSE	1	1	acti		7.3	1.8	3.0	2.7	5.1	3.3	10.2	3.1	0.8	2.1	6.5	3.1	4.3	2.2	0.2	0.4	2.9	0.7	4.3
Zm00001d035470	1	mu1060525	UFMu-07940	MYB_related	109	74	Zm00004b028615	One-to-One	high	frameshift_variant	FALSE	0	NA	NA	liu2017	76.5	85.1	179.4	80.6	96.5	93.4	100.1	71.4	92.8	75.6	98.8	84.3	82.9	96.7	144.4	103.5	104.2	76.7	96.7
Zm00001d035701	3	mu1034810|mu1035388|mu1049015	UFMu-03287|UFMu-03452|UFMu-06509	C2H2	132	95	Zm00004b028790	One-to-One	moderate	disruptive_inframe_insertion	FALSE	0	NA	NA		34.7	20.7	26.5	11.5	18.9	19.6	27.9	22.5	26.3	11.5	21.1	17.1	35.5	22.8	28.2	19.2	26.0	23.6	35.5
Zm00001d035921	2	mu1015713|mu1060550	UFMu-01432|UFMu-07704	B3	45	34	Zm00004b028927	One-to-Many	no_change	NA	FALSE	0	NA	NA		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001d035922	3	mu1015713|mu1060550|mu1068090	UFMu-01432|UFMu-07704|UFMu-08670	B3	45	35	Zm00004b028927,Zm00004b028928	Many-to-Many,Many-to-One	no_change	NA	FALSE	0	NA	NA	liu2017	5.5	6.4	10.2	34.9	14.5	11.7	9.9	8.6	15.9	29.1	17.4	16.5	5.5	7.1	16.5	24.9	14.7	12.9	7.1
Zm00001d035965	2	mu1015717|mu1049739	UFMu-01877|UFMu-06343	GRF	15	12	Zm00004b028955	One-to-One	moderate	missense_variant	FALSE	1	1	acti	liu2017	7.8	1.0	4.9	4.3	6.9	12.0	4.3	0.5	4.1	4.2	6.5	7.9	4.8	0.3	4.4	4.1	6.3	9.5	9.5
Zm00001d036148	5	mu1007283|mu1007283|mu1049056|mu1049056|mu1050852	UFMu-00469|UFMu-06782|UFMu-06220|UFMu-10336|UFMu-06197	Whirly	2	1	Zm00004b029074	One-to-One	moderate	missense_variant	FALSE	5	1	acti	li2013,wang2018	75.9	31.6	31.2	172.1	15.9	126.2	38.3	14.7	22.3	151.4	13.4	124.6	65.8	16.4	23.6	112.8	13.0	175.2	65.8
Zm00001d036330	1	mu1049061	UFMu-06492	C2H2	132	97	Zm00004b029190	One-to-One	low	synonymous_variant	FALSE	0	NA	NA		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001d036356	2	mu1068120|mu1070436	UFMu-04186,UFMu-08301|UFMu-02945	MYB_related	109	75	Zm00004b029205	One-to-One	high	frameshift_variant	FALSE	0	NA	NA		48.9	32.2	19.2	11.1	20.1	22.8	37.7	21.0	19.4	11.9	23.6	20.7	23.5	11.0	10.8	8.8	13.5	13.4	8.8
Zm00001d036400	1	mu1049064	UFMu-06472	bZIP	128	79	Zm00004b029234	One-to-One	no_change	NA	FALSE	0	NA	NA		11.6	7.4	15.8	10.3	11.8	7.9	21.6	9.1	16.9	13.0	15.9	11.1	20.1	9.1	25.5	16.9	15.5	13.3	9.1
Zm00001d036425	2	mu1015745|mu1049067	UFMu-01828|UFMu-06282	MIKC_MADS	42	29	Zm00004b029254	One-to-One	modifier	intron_variant	FALSE	0	NA	NA		0.6	10.3	0.1	0.0	0.2	1.5	1.0	33.3	0.2	0.2	0.4	0.3	0.8	50.3	0.4	0.0	0.8	1.3	50.3
Zm00001d036426	1	mu1042606	UFMu-04988	SRS	9	7	Zm00004b029255	One-to-One	high	stop_gained	FALSE	3	1	acti		25.4	0.0	0.0	0.0	3.2	2.7	16.1	0.0	0.0	0.0	3.3	1.5	15.9	0.0	0.0	0.0	4.7	1.8	4.7
Zm00001d036494	2	mu1081667|mu1082573	UFMu-09441|UFMu-09544	GATA	36	24	Zm00004b029303	One-to-One	moderate	missense_variant	FALSE	1	-1	repr		90.0	71.6	79.5	57.2	57.6	89.4	77.7	70.8	99.4	50.5	65.3	85.0	98.4	55.1	115.2	59.4	64.0	86.3	98.4
Zm00001d036536	1	mu1069716	UFMu-08693	ERF	177	118	Zm00004b029327	One-to-One	moderate	missense_variant	FALSE	0	NA	NA	li2013	4.1	1.8	4.7	2.1	4.0	3.5	3.3	1.6	2.6	2.6	4.7	3.6	2.9	1.4	2.1	3.1	2.7	2.7	3.1
Zm00001d036594	1	mu1092569	UFMu-12455	C3H	55	37	Zm00004b029370	One-to-One	modifier	intron_variant	FALSE	0	NA	NA		10.4	6.2	13.8	6.7	6.1	4.2	7.9	4.7	13.2	6.1	6.5	4.8	8.9	4.3	9.6	9.0	6.2	4.3	9.6
Zm00001d036632	2	mu1023242|mu1045663	UFMu-01964|UFMu-05735	MYB_related	109	76	Zm00004b029397	One-to-One	no_change	NA	FALSE	0	NA	NA	li2013	28.5	8.7	43.9	24.0	21.5	22.7	25.3	12.4	44.8	27.3	25.1	24.3	26.7	9.7	46.1	32.3	26.3	26.2	9.7
Zm00001d036736	1	mu1040418	UFMu-02656	bZIP	128	80	Zm00004b029476	One-to-One	moderate	disruptive_inframe_deletion	TRUE	0	NA	NA		0.7	1.0	11.3	3.0	3.5	5.6	6.7	1.4	22.4	5.1	6.4	8.0	3.7	3.6	42.7	1.5	4.7	5.1	5.1
Zm00001d036807	3	mu1041588|mu1081683|mu1092599	UFMu-04794|UFMu-09773|UFMu-11934	bHLH	190	134	Zm00004b029529	One-to-One	no_change	NA	FALSE	0	NA	NA		5.3	1.3	0.4	0.2	1.9	9.4	6.3	0.5	0.4	0.4	1.3	11.4	5.4	0.5	0.2	1.0	1.8	12.5	5.4
Zm00001d036812	1	mu1021264	UFMu-01464	C2H2	132	98	Zm00004b029532	One-to-One	modifier	intron_variant	FALSE	0	NA	NA		2.7	5.4	5.3	5.5	4.8	2.8	0.5	0.0	5.1	0.3	0.1	0.6	0.5	0.0	4.1	0.8	0.3	1.1	4.1
Zm00001d037015	1	mu1048801	UFMu-06091	G2-like	61	43	Zm00004b029688	One-to-One	moderate	missense_variant	FALSE	1	1	acti		0.4	0.0	0.0	3.4	8.5	1.0	0.2	0.0	0.0	1.1	12.4	1.0	0.0	0.0	0.0	0.5	5.8	0.3	5.8
Zm00001d037098	4	mu1039179|mu1039179|mu1057171|mu1083836	UFMu-03865|UFMu-07411|UFMu-07411|UFMu-10396	bHLH	190	135	Zm00004b029752	One-to-One	high	frameshift_variant	FALSE	0	NA	NA		6.5	47.3	20.6	35.2	47.0	25.3	9.6	17.8	19.1	22.8	56.8	20.0	20.6	9.9	8.3	28.3	49.8	13.5	9.9
Zm00001d037274	4	mu1031318|mu1057182|mu1067885|mu1086780	UFMu-02474|UFMu-07601|UFMu-08608|UFMu-11118	E2F/DP	19	14	Zm00004b029897	One-to-One	moderate	conservative_inframe_insertion	FALSE	0	NA	NA		57.2	17.0	19.0	18.3	22.4	25.7	56.4	18.1	12.5	27.9	28.5	35.0	43.7	15.2	12.0	19.3	19.4	20.8	43.7
Zm00001d037317	1	mu1032146	UFMu-02510	bZIP	128	82	Zm00004b029935	One-to-One	non-syntenic	NA	FALSE	0	NA	NA		2.0	0.0	0.0	0.0	0.3	0.6	1.4	0.2	0.1	0.0	0.3	1.0	1.9	0.0	0.0	0.0	0.5	0.6	1.9
Zm00001d037461	3	mu1008009|mu1018533|mu1092221	UFMu-00148|UFMu-01062|UFMu-12342	CPP	12	8	Zm00004b030021	One-to-One	moderate	missense_variant	FALSE	0	NA	NA		7.1	2.8	10.3	9.2	10.1	7.9	10.1	1.9	7.8	6.7	9.9	6.6	7.9	1.4	9.1	9.7	9.6	5.0	9.7
Zm00001d037528	1	mu1060381	UFMu-07962	bHLH	190	136	Zm00004b030070	One-to-One	no_change	NA	FALSE	0	NA	NA		0.1	0.0	0.2	0.2	0.1	0.7	0.0	0.0	0.7	0.1	0.4	0.9	0.0	0.0	0.1	0.6	0.2	1.0	1.0
Zm00001d037737	2	mu1074020|mu1077985	UFMu-04803|UFMu-09139	MIKC_MADS	42	31	Zm00004b030241	One-to-One	moderate	missense_variant	FALSE	1	1	acti		0.2	0.3	0.1	0.1	0.0	0.2	0.0	0.2	0.0	0.1	0.0	0.1	0.0	0.4	0.0	1.0	0.0	0.3	1.0
Zm00001d037769	4	mu1041481|mu1041481|mu1041482|mu1067932	UFMu-04588|UFMu-07136|UFMu-04596|UFMu-08565	C3H	55	39	Zm00004b030269	One-to-One	no_change	NA	FALSE	38	0.9473684210526315	acti		6.7	0.1	130.0	27.1	3.9	0.4	9.3	0.1	154.5	32.7	5.6	0.7	17.4	0.4	326.5	58.8	27.5	2.4	58.8
Zm00001d037786	2	mu1007594|mu1019481	UFMu-00166|UFMu-00657	Nin-like	17	11	Zm00004b030287	One-to-One	moderate	missense_variant	FALSE	0	NA	NA		5.7	0.8	0.7	1.0	8.2	1.8	8.1	0.7	4.2	1.1	10.1	2.4	6.1	1.1	1.5	1.7	9.7	1.8	9.7
Zm00001d037836	5	mu1035880|mu1041485|mu1041485|mu1041486|mu1092255	UFMu-03290|UFMu-04400|UFMu-07892|UFMu-04319|UFMu-13990	MYB_related	109	78	Zm00004b030308	One-to-One	moderate	missense_variant	FALSE	109	1	acti		30.9	50.2	10.4	16.3	60.1	34.6	51.1	51.8	12.1	4.8	55.2	32.2	46.9	34.6	11.7	15.7	51.4	27.9	51.4
Zm00001d038087	1	mu1095127	UFMu-11360	AP2	28	21	Zm00004b030505	One-to-One	non-syntenic	missense_variant	FALSE	4	1	acti		46.0	5.1	15.3	9.7	32.8	53.3	46.8	3.3	21.9	2.3	20.7	32.5	58.3	2.9	8.5	8.1	19.6	33.7	8.5
Zm00001d038189	1	mu1042700	UFMu-04988	bZIP	128	84	Zm00004b030580,Zm00004b030582,Zm00004b030583	Many-to-One	moderate	missense_variant	FALSE	0	NA	NA		29.3	38.8	68.7	172.5	33.4	70.8	32.9	41.3	44.0	186.1	42.5	82.1	25.3	37.2	47.4	152.9	40.8	83.1	83.1
Zm00001d038221	1	mu1035773	UFMu-03287	NAC	126	82	Zm00004b030610	One-to-One	moderate	conservative_inframe_deletion	FALSE	14	1	acti		0.0	2.5	7.8	1.2	4.9	2.6	0.0	0.1	16.6	3.5	3.7	4.3	0.1	0.3	4.4	0.5	5.9	2.4	5.9
Zm00001d038311	8	mu1007257|mu1048906|mu1053771|mu1060431|mu1060432|mu1083873|mu1092300|mu1095135	UFMu-00085,UFMu-07101,UFMu-07175|UFMu-06505|UFMu-06686|UFMu-08038|UFMu-07985|UFMu-10376|UFMu-11296|UFMu-12141	bZIP	128	86	Zm00004b030670	One-to-One	moderate	missense_variant	FALSE	2	1	acti		10.5	15.1	9.5	6.3	9.9	5.1	18.5	15.1	10.2	6.6	16.5	8.5	17.9	25.8	8.5	6.6	15.5	6.9	8.5
Zm00001d038355	5	mu1053777|mu1053778|mu1060438|mu1067972|mu1092306	UFMu-06545|UFMu-06545|UFMu-08160|UFMu-08596|UFMu-13099	TALE	28	22	Zm00004b030707	One-to-One	moderate	disruptive_inframe_insertion	FALSE	1	1	acti		12.2	0.1	33.4	0.4	1.6	9.5	20.2	0.2	25.8	6.2	5.1	14.8	14.4	0.1	24.4	5.4	2.5	9.5	9.5
Zm00001d038357	3	mu1039284|mu1048910|mu1086821	UFMu-04161|UFMu-06522|UFMu-11084	bHLH	190	138	Zm00004b030708	One-to-One	moderate	disruptive_inframe_insertion	FALSE	0	NA	NA		6.3	48.8	73.1	38.2	78.0	68.1	18.3	43.8	112.9	63.4	123.6	77.1	15.1	59.0	122.3	54.8	137.6	62.8	62.8
Zm00001d038379	1	mu1029691	UFMu-02873	C2H2	132	100	Zm00004b030735	One-to-One	moderate	missense_variant	FALSE	0	NA	NA		0.0	0.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.1
Zm00001d038397	2	mu1029047|mu1029047	UFMu-02608|UFMu-10971	NF-YB	19	11	Zm00004b030747	One-to-One	non-syntenic	stop_lost	FALSE	0	NA	NA		54.9	27.0	38.9	6.4	27.8	24.0	66.6	32.2	48.5	5.6	29.2	21.9	49.3	21.0	41.7	7.2	24.8	21.3	7.2
Zm00001d038451	1	mu1061063	UFMu-08215	WRKY	121	78	Zm00004b030791	One-to-One	moderate	disruptive_inframe_deletion	FALSE	11	1	acti		0.2	0.0	2.9	0.0	3.1	1.4	0.6	0.0	3.8	0.2	4.7	1.1	0.0	0.0	0.7	0.1	1.7	0.4	1.7
Zm00001d038504	3	mu1015596|mu1045569|mu1071942	UFMu-03100,UFMu-05046,UFMu-05411,UFMu-09457|UFMu-05411|UFMu-02072,UFMu-02829,UFMu-03100,UFMu-03782,UFMu-04422,UFMu-08705,UFMu-09457	B3	45	36	NA	NA	non-syntenic	NA	FALSE	0	NA	NA		32.2	25.7	16.5	11.0	16.0	18.5	36.5	23.6	20.2	4.5	32.7	14.9	36.6	34.8	14.3	12.4	18.4	19.5	36.6
Zm00001d038518	1	mu1092323	UFMu-13808	GRAS	81	50	Zm00004b030848	One-to-One	moderate	disruptive_inframe_insertion	FALSE	0	NA	NA		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.1
Zm00001d038557	1	mu1070411	UFMu-02774	NF-YC	15	11	Zm00004b030882	One-to-One	high	frameshift_variant	FALSE	0	NA	NA		12.9	39.2	21.9	10.1	14.6	13.4	20.5	43.0	30.5	11.7	17.7	14.8	17.1	56.5	25.4	14.6	15.8	11.1	56.5
Zm00001d038574	1	mu1057280	UFMu-07222	bZIP	128	87	NA	NA	moderate	missense_variant	FALSE	0	NA	NA		8.1	0.7	11.1	3.6	6.6	9.6	10.7	0.1	6.4	2.4	8.6	7.5	5.4	0.1	6.5	1.2	5.6	4.4	6.5
